Subject,Channel_Pair,Band,Coherence
MDD S30 EC.fif,F7-Pz,Gamma,0.04807612825969089
MDD S30 EC.fif,T3-T5,Delta,0.15348360893424975
MDD S30 EC.fif,T3-T5,Theta,0.21026708603338182
MDD S30 EC.fif,T3-T5,Alpha,0.21043091144308887
MDD S30 EC.fif,T3-T5,Beta,0.0443337803062395
MDD S30 EC.fif,T3-T5,Gamma,0.1116995001976325
MDD S30 EC.fif,T3-Fz,Delta,0.06409328867408379
MDD S30 EC.fif,T3-Fz,Theta,0.058695606031457154
MDD S30 EC.fif,T3-Fz,Alpha,0.0442808494479344
MDD S30 EC.fif,T3-Fz,Beta,0.014420210115840887
MDD S30 EC.fif,T3-Fz,Gamma,0.014898383016420018
MDD S30 EC.fif,T3-Fp2,Delta,0.028000858557051873
MDD S30 EC.fif,T3-Fp2,Theta,0.009573059320528633
MDD S30 EC.fif,T3-Fp2,Alpha,0.0744241902038219
MDD S30 EC.fif,T3-Fp2,Beta,0.018015684483582574
MDD S30 EC.fif,T3-Fp2,Gamma,0.015073889118653143
MDD S30 EC.fif,T3-F4,Delta,0.12162309310517481
MDD S30 EC.fif,T3-F4,Theta,0.12097154814859613
MDD S30 EC.fif,T3-F4,Alpha,0.042476564277001784
MDD S30 EC.fif,T3-F4,Beta,0.01673468738814314
MDD S30 EC.fif,T3-F4,Gamma,0.010934415196649736
MDD S30 EC.fif,T3-C4,Delta,0.40083664723349294
MDD S30 EC.fif,T3-C4,Theta,0.3043174468632052
MDD S30 EC.fif,T3-C4,Alpha,0.19684679911881517
MDD S30 EC.fif,T3-C4,Beta,0.09372758181942833
MDD S30 EC.fif,T3-C4,Gamma,0.050337781944684634
MDD S30 EC.fif,T3-P4,Delta,0.344623816782895
MDD S30 EC.fif,T3-P4,Theta,0.284962929787341
MDD S30 EC.fif,T3-P4,Alpha,0.35564597446169205
MDD S30 EC.fif,T3-P4,Beta,0.07500068832326441
MDD S30 EC.fif,T3-P4,Gamma,0.06788899003666969
MDD S30 EC.fif,T3-O2,Delta,0.08693326470296084
MDD S30 EC.fif,T3-O2,Theta,0.059873368856075006
MDD S30 EC.fif,T3-O2,Alpha,0.09590116513262388
MDD S30 EC.fif,T3-O2,Beta,0.023521674183078323
MDD S30 EC.fif,T3-O2,Gamma,0.05677672654618579
MDD S30 EC.fif,T3-F8,Delta,0.01154710604802779
MDD S30 EC.fif,T3-F8,Theta,0.01844212230178368
MDD S30 EC.fif,T3-F8,Alpha,0.05578162980917847
MDD S30 EC.fif,T3-F8,Beta,0.019926228501097227
MDD S30 EC.fif,T3-F8,Gamma,0.015747717893586602
MDD S30 EC.fif,T3-T4,Delta,0.015196021721483816
MDD S30 EC.fif,T3-T4,Theta,0.028109567075555824
MDD S30 EC.fif,T3-T4,Alpha,0.032578861354325334
MDD S30 EC.fif,T3-T4,Beta,0.04008496123249422
MDD S30 EC.fif,T3-T4,Gamma,0.017141925209485938
MDD S30 EC.fif,T3-T6,Delta,0.10321735861727496
MDD S30 EC.fif,T3-T6,Theta,0.0667658446812551
MDD S30 EC.fif,T3-T6,Alpha,0.11754778887465722
MDD S30 EC.fif,T3-T6,Beta,0.037792022806401857
MDD S30 EC.fif,T3-T6,Gamma,0.04164729308051481
MDD S30 EC.fif,T3-Cz,Delta,0.22163019489816094
MDD S30 EC.fif,T3-Cz,Theta,0.1377662107391035
MDD S30 EC.fif,T3-Cz,Alpha,0.0991836581243099
MDD S30 EC.fif,T3-Cz,Beta,0.027854673748892375
MDD S30 EC.fif,T3-Cz,Gamma,0.04113695205319295
MDD S30 EC.fif,T3-Pz,Delta,0.19870473900785957
MDD S30 EC.fif,T3-Pz,Theta,0.15670228431484293
MDD S30 EC.fif,T3-Pz,Alpha,0.20091543269539847
MDD S30 EC.fif,T3-Pz,Beta,0.02432546130615044
MDD S30 EC.fif,T3-Pz,Gamma,0.049412923287213986
MDD S30 EC.fif,T5-Fz,Delta,0.38928041417176795
MDD S30 EC.fif,T5-Fz,Theta,0.40934056588412615
MDD S30 EC.fif,T5-Fz,Alpha,0.5233143619473632
MDD S30 EC.fif,T5-Fz,Beta,0.1288009424815868
MDD S30 EC.fif,T5-Fz,Gamma,0.022781406420747972
MDD S30 EC.fif,T5-Fp2,Delta,0.18581690422092975
MDD S30 EC.fif,T5-Fp2,Theta,0.232263057484695
MDD S30 EC.fif,T5-Fp2,Alpha,0.3639712289392431
MDD S30 EC.fif,T5-Fp2,Beta,0.0476553655040491
MDD S30 EC.fif,T5-Fp2,Gamma,0.011839046247315
MDD S30 EC.fif,T5-F4,Delta,0.5443507691649064
MDD S30 EC.fif,T5-F4,Theta,0.5077383267089195
MDD S30 EC.fif,T5-F4,Alpha,0.5494021997225219
MDD S30 EC.fif,T5-F4,Beta,0.07493064091830313
MDD S30 EC.fif,T5-F4,Gamma,0.019662829599611735
MDD S30 EC.fif,T5-C4,Delta,0.2666528259283422
MDD S30 EC.fif,T5-C4,Theta,0.47041131120636426
MDD S30 EC.fif,T5-C4,Alpha,0.5923110021168673
MDD S30 EC.fif,T5-C4,Beta,0.1313422097359711
MDD S30 EC.fif,T5-C4,Gamma,0.021713960363639817
MDD S30 EC.fif,T5-P4,Delta,0.015386803524714594
MDD S30 EC.fif,T5-P4,Theta,0.008855715075566171
MDD S30 EC.fif,T5-P4,Alpha,0.05722382847390396
MDD S30 EC.fif,T5-P4,Beta,0.03203427845628728
MDD S30 EC.fif,T5-P4,Gamma,0.07497508720631112
MDD S30 EC.fif,T5-O2,Delta,0.19641424794187085
MDD S30 EC.fif,T5-O2,Theta,0.18953610292571554
MDD S30 EC.fif,T5-O2,Alpha,0.265968144207969
MDD S30 EC.fif,T5-O2,Beta,0.1871736457162922
MDD S30 EC.fif,T5-O2,Gamma,0.2726198450651709
MDD S30 EC.fif,T5-F8,Delta,0.2817990792443165
MDD S30 EC.fif,T5-F8,Theta,0.26821099595697145
MDD S30 EC.fif,T5-F8,Alpha,0.40297544708266786
MDD S30 EC.fif,T5-F8,Beta,0.05605352171015989
MDD S30 EC.fif,T5-F8,Gamma,0.03058488059412535
MDD S30 EC.fif,T5-T4,Delta,0.13213597880566336
MDD S30 EC.fif,T5-T4,Theta,0.0824562976837438
MDD S30 EC.fif,T5-T4,Alpha,0.12609713937880093
MDD S30 EC.fif,T5-T4,Beta,0.05170430797933154
MDD S30 EC.fif,T5-T4,Gamma,0.03450377905384124
MDD S30 EC.fif,T5-T6,Delta,0.044211695894728564
MDD S30 EC.fif,T5-T6,Theta,0.07403046403193898
MDD S30 EC.fif,T5-T6,Alpha,0.16544864321374375
MDD S30 EC.fif,T5-T6,Beta,0.0329561387892895
MDD S30 EC.fif,T5-T6,Gamma,0.0675483171656688
MDD S30 EC.fif,T5-Cz,Delta,0.09135335030314781
MDD S30 EC.fif,T5-Cz,Theta,0.28457862979621734
MDD S30 EC.fif,T5-Cz,Alpha,0.3290317223290399
MDD S30 EC.fif,T5-Cz,Beta,0.03414879112788981
MDD S30 EC.fif,T5-Cz,Gamma,0.07147202357853892
MDD S30 EC.fif,T5-Pz,Delta,0.05367672207246487
MDD S30 EC.fif,T5-Pz,Theta,0.02294109464261915
MDD S30 EC.fif,T5-Pz,Alpha,0.052364062947754315
MDD S30 EC.fif,T5-Pz,Beta,0.08581479751479398
MDD S30 EC.fif,T5-Pz,Gamma,0.08163097896091004
MDD S30 EC.fif,Fz-Fp2,Delta,0.06574950916443788
MDD S30 EC.fif,Fz-Fp2,Theta,0.26400686202368
MDD S30 EC.fif,Fz-Fp2,Alpha,0.6271867944952415
MDD S30 EC.fif,Fz-Fp2,Beta,0.10222658178734098
MDD S30 EC.fif,Fz-Fp2,Gamma,0.195129268024185
MDD S30 EC.fif,Fz-F4,Delta,0.6655790099237748
MDD S30 EC.fif,Fz-F4,Theta,0.7382103046798689
MDD S30 EC.fif,Fz-F4,Alpha,0.870805405209181
MDD S30 EC.fif,Fz-F4,Beta,0.4146626733787123
MDD S30 EC.fif,Fz-F4,Gamma,0.27237965097358424
MDD S30 EC.fif,Fz-C4,Delta,0.18283549231637794
MDD S30 EC.fif,Fz-C4,Theta,0.24955763787452442
MDD S30 EC.fif,Fz-C4,Alpha,0.3407894895984809
MDD S30 EC.fif,Fz-C4,Beta,0.12677606879742254
MDD S30 EC.fif,Fz-C4,Gamma,0.11892312050784713
MDD S30 EC.fif,Fz-P4,Delta,0.10109368141826683
MDD S30 EC.fif,Fz-P4,Theta,0.223013480978837
MDD S30 EC.fif,Fz-P4,Alpha,0.355275351146438
MDD S30 EC.fif,Fz-P4,Beta,0.08989836216979216
MDD S30 EC.fif,Fz-P4,Gamma,0.06472617467722383
MDD S30 EC.fif,Fz-O2,Delta,0.39728667746910035
MDD S30 EC.fif,Fz-O2,Theta,0.5309077905685773
MDD S30 EC.fif,Fz-O2,Alpha,0.609462262529902
MDD S30 EC.fif,Fz-O2,Beta,0.21630149536900847
MDD S30 EC.fif,Fz-O2,Gamma,0.04986917382564061
MDD S30 EC.fif,Fz-F8,Delta,0.0469553638523326
MDD S30 EC.fif,Fz-F8,Theta,0.125807626424896
MDD S30 EC.fif,Fz-F8,Alpha,0.4780507257613831
MDD S30 EC.fif,Fz-F8,Beta,0.09130302523687168
MDD S30 EC.fif,Fz-F8,Gamma,0.12759849683883956
MDD S30 EC.fif,Fz-T4,Delta,0.03018773366585986
MDD S30 EC.fif,Fz-T4,Theta,0.06158105457099202
MDD S30 EC.fif,Fz-T4,Alpha,0.056115186208403084
MDD S30 EC.fif,Fz-T4,Beta,0.014951102933332934
MDD S30 EC.fif,Fz-T4,Gamma,0.014939161249252498
MDD S30 EC.fif,Fz-T6,Delta,0.3343354982610009
MDD S30 EC.fif,Fz-T6,Theta,0.45476827880333
MDD S30 EC.fif,Fz-T6,Alpha,0.5179546661593993
MDD S30 EC.fif,Fz-T6,Beta,0.12093399439305444
MDD S30 EC.fif,Fz-T6,Gamma,0.03556561891189698
MDD S30 EC.fif,Fz-Cz,Delta,0.2921583268939247
MDD S30 EC.fif,Fz-Cz,Theta,0.42177617829352465
MDD S30 EC.fif,Fz-Cz,Alpha,0.34099118787761656
MDD S30 EC.fif,Fz-Cz,Beta,0.31224276258180994
MDD S30 EC.fif,Fz-Cz,Gamma,0.3463175107260546
MDD S30 EC.fif,Fz-Pz,Delta,0.054977902324083505
MDD S30 EC.fif,Fz-Pz,Theta,0.12233221717815147
MDD S30 EC.fif,Fz-Pz,Alpha,0.2541309666065729
MDD S30 EC.fif,Fz-Pz,Beta,0.07920422040044184
MDD S30 EC.fif,Fz-Pz,Gamma,0.034007132512865704
MDD S30 EC.fif,Fp2-F4,Delta,0.14596471648028744
MDD S30 EC.fif,Fp2-F4,Theta,0.30224366458369145
MDD S30 EC.fif,Fp2-F4,Alpha,0.5820612054633636
MDD S30 EC.fif,Fp2-F4,Beta,0.19738837861936473
MDD S30 EC.fif,Fp2-F4,Gamma,0.26376782603859883
MDD S30 EC.fif,Fp2-C4,Delta,0.0719983794224042
MDD S30 EC.fif,Fp2-C4,Theta,0.04000290373866185
MDD S30 EC.fif,Fp2-C4,Alpha,0.1870329674697832
MDD S30 EC.fif,Fp2-C4,Beta,0.11359576368493918
MDD S30 EC.fif,Fp2-C4,Gamma,0.14467069537399097
MDD S30 EC.fif,Fp2-P4,Delta,0.43258623016169423
MDD S30 EC.fif,Fp2-P4,Theta,0.3914197716738519
MDD S30 EC.fif,Fp2-P4,Alpha,0.5165774905859413
MDD S30 EC.fif,Fp2-P4,Beta,0.13049822846830433
MDD S30 EC.fif,Fp2-P4,Gamma,0.06865310568137659
MDD S30 EC.fif,Fp2-O2,Delta,0.2889508983020387
MDD S30 EC.fif,Fp2-O2,Theta,0.31894269038161277
MDD S30 EC.fif,Fp2-O2,Alpha,0.456750232673775
MDD S30 EC.fif,Fp2-O2,Beta,0.06467305399705099
MDD S30 EC.fif,Fp2-O2,Gamma,0.01595074981000525
MDD S30 EC.fif,Fp2-F8,Delta,0.4993530998615067
MDD S30 EC.fif,Fp2-F8,Theta,0.5962140168448887
MDD S30 EC.fif,Fp2-F8,Alpha,0.8142365295950289
MDD S30 EC.fif,Fp2-F8,Beta,0.22884469768002652
MDD S30 EC.fif,Fp2-F8,Gamma,0.09148605035835705
MDD S30 EC.fif,Fp2-T4,Delta,0.11594515267599026
MDD S30 EC.fif,Fp2-T4,Theta,0.07587969561171565
MDD S30 EC.fif,Fp2-T4,Alpha,0.0977295414031549
MDD S30 EC.fif,Fp2-T4,Beta,0.012075236349856305
MDD S30 EC.fif,Fp2-T4,Gamma,0.01293986113794004
MDD S30 EC.fif,Fp2-T6,Delta,0.13025269300810285
MDD S30 EC.fif,Fp2-T6,Theta,0.18264148695129742
MDD S30 EC.fif,Fp2-T6,Alpha,0.340792421240075
MDD S30 EC.fif,Fp2-T6,Beta,0.04985028802759475
MDD S30 EC.fif,Fp2-T6,Gamma,0.019472830913334918
MDD S30 EC.fif,Fp2-Cz,Delta,0.16786334299861036
MDD S30 EC.fif,Fp2-Cz,Theta,0.05525485332151669
MDD S30 EC.fif,Fp2-Cz,Alpha,0.15445334566324637
MDD S30 EC.fif,Fp2-Cz,Beta,0.0940589121876873
MDD S30 EC.fif,Fp2-Cz,Gamma,0.10833889012244508
MDD S30 EC.fif,Fp2-Pz,Delta,0.5171022353307582
MDD S30 EC.fif,Fp2-Pz,Theta,0.4526636222740498
MDD S30 EC.fif,Fp2-Pz,Alpha,0.5380156882426026
MDD S30 EC.fif,Fp2-Pz,Beta,0.1646682579931638
MDD S30 EC.fif,Fp2-Pz,Gamma,0.08055137739185006
MDD S30 EC.fif,F4-C4,Delta,0.30837410783397756
MDD S30 EC.fif,F4-C4,Theta,0.4137434561790525
MDD S30 EC.fif,F4-C4,Alpha,0.4037727750782837
MDD S30 EC.fif,F4-C4,Beta,0.2896067311397267
MDD S30 EC.fif,F4-C4,Gamma,0.323211855792231
MDD S30 EC.fif,F4-P4,Delta,0.06960240446465635
MDD S30 EC.fif,F4-P4,Theta,0.14233101444912538
MDD S30 EC.fif,F4-P4,Alpha,0.2987028109827401
MDD S30 EC.fif,F4-P4,Beta,0.027252198942209684
MDD S30 EC.fif,F4-P4,Gamma,0.026705282262359183
MDD S30 EC.fif,F4-O2,Delta,0.3607926560327722
MDD S30 EC.fif,F4-O2,Theta,0.45304940769007335
MDD S30 EC.fif,F4-O2,Alpha,0.5537543400240493
MDD S30 EC.fif,F4-O2,Beta,0.07352843364356806
MDD S30 EC.fif,F4-O2,Gamma,0.02135294408386905
MDD S30 EC.fif,F4-F8,Delta,0.24425952633896567
MDD S30 EC.fif,F4-F8,Theta,0.28793558632560884
MDD S30 EC.fif,F4-F8,Alpha,0.5215300863694237
MDD S30 EC.fif,F4-F8,Beta,0.2432486523479219
MDD S30 EC.fif,F4-F8,Gamma,0.2776196574009178
MDD S30 EC.fif,F4-T4,Delta,0.062072243984956234
MDD S30 EC.fif,F4-T4,Theta,0.029727337186218634
MDD S30 EC.fif,F4-T4,Alpha,0.08505660644041882
MDD S30 EC.fif,F4-T4,Beta,0.009905702944234325
MDD S30 EC.fif,F4-T4,Gamma,0.00848054339286366
MDD S30 EC.fif,F4-T6,Delta,0.14880976383488265
MDD S30 EC.fif,F4-T6,Theta,0.2666751018463785
MDD S30 EC.fif,F4-T6,Alpha,0.3949504709825995
MDD S30 EC.fif,F4-T6,Beta,0.025800287433601774
MDD S30 EC.fif,F4-T6,Gamma,0.007029985111547758
MDD S30 EC.fif,F4-Cz,Delta,0.13459111750953132
MDD S30 EC.fif,F4-Cz,Theta,0.28336478738283716
MDD S30 EC.fif,F4-Cz,Alpha,0.2709227515872867
MDD S30 EC.fif,F4-Cz,Beta,0.12536905723325897
MDD S30 EC.fif,F4-Cz,Gamma,0.12036967845003195
MDD S30 EC.fif,F4-Pz,Delta,0.09478429690885859
MDD S30 EC.fif,F4-Pz,Theta,0.1368527271008858
MDD S30 EC.fif,F4-Pz,Alpha,0.2805599982187071
MDD S30 EC.fif,F4-Pz,Beta,0.03568520523303317
MDD S30 EC.fif,F4-Pz,Gamma,0.025065623737743348
MDD S30 EC.fif,C4-P4,Delta,0.264757078776868
MDD S30 EC.fif,C4-P4,Theta,0.09522647598555997
MDD S30 EC.fif,C4-P4,Alpha,0.16698448965873033
MDD S30 EC.fif,C4-P4,Beta,0.18748716733535406
MDD S30 EC.fif,C4-P4,Gamma,0.10185251210911951
MDD S30 EC.fif,C4-O2,Delta,0.020779056832504663
MDD S30 EC.fif,C4-O2,Theta,0.16106515222129522
MDD S30 EC.fif,C4-O2,Alpha,0.330014760144177
MDD S30 EC.fif,C4-O2,Beta,0.025490004150375993
MDD S30 EC.fif,C4-O2,Gamma,0.01937563523527162
MDD S30 EC.fif,C4-F8,Delta,0.01344961678701244
MDD S30 EC.fif,C4-F8,Theta,0.07822975330698502
MDD S30 EC.fif,C4-F8,Alpha,0.21825828108948672
MDD S30 EC.fif,C4-F8,Beta,0.11047911880625007
MDD S30 EC.fif,C4-F8,Gamma,0.2327373986227084
MDD S30 EC.fif,C4-T4,Delta,0.039300164560179214
MDD S30 EC.fif,C4-T4,Theta,0.06184819273547912
MDD S30 EC.fif,C4-T4,Alpha,0.17288189239712257
MDD S30 EC.fif,C4-T4,Beta,0.12702398831565037
MDD S30 EC.fif,C4-T4,Gamma,0.12877687853361833
MDD S30 EC.fif,C4-T6,Delta,0.015036027393915323
MDD S30 EC.fif,C4-T6,Theta,0.04711799218193269
MDD S30 EC.fif,C4-T6,Alpha,0.24591564521044676
MDD S30 EC.fif,C4-T6,Beta,0.05921584059665005
MDD S30 EC.fif,C4-T6,Gamma,0.026356720096230076
MDD S30 EC.fif,C4-Cz,Delta,0.562893620360608
MDD S30 EC.fif,C4-Cz,Theta,0.5408870592600795
MDD S30 EC.fif,C4-Cz,Alpha,0.43682770969017537
MDD S30 EC.fif,C4-Cz,Beta,0.2549629791595879
MDD S30 EC.fif,C4-Cz,Gamma,0.23588094403452475
MDD S30 EC.fif,C4-Pz,Delta,0.16323719430503836
MDD S30 EC.fif,C4-Pz,Theta,0.06252631625684442
MDD S30 EC.fif,C4-Pz,Alpha,0.02070200460378642
MDD S30 EC.fif,C4-Pz,Beta,0.03712277876457666
MDD S30 EC.fif,C4-Pz,Gamma,0.10450461701658564
MDD S30 EC.fif,P4-O2,Delta,0.44083299623630395
MDD S30 EC.fif,P4-O2,Theta,0.4082593528657872
MDD S30 EC.fif,P4-O2,Alpha,0.42319138147768354
MDD S30 EC.fif,P4-O2,Beta,0.37391658710529985
MDD S30 EC.fif,P4-O2,Gamma,0.3388927537783057
MDD S30 EC.fif,P4-F8,Delta,0.2867547463312103
MDD S30 EC.fif,P4-F8,Theta,0.19925454529449768
MDD S30 EC.fif,P4-F8,Alpha,0.373011173818609
MDD S30 EC.fif,P4-F8,Beta,0.07105248183400326
MDD S30 EC.fif,P4-F8,Gamma,0.10148604593471837
MDD S30 EC.fif,P4-T4,Delta,0.03010272218910004
MDD S30 EC.fif,P4-T4,Theta,0.01815046082920304
MDD S30 EC.fif,P4-T4,Alpha,0.057420239344141054
MDD S30 EC.fif,P4-T4,Beta,0.019544237258054993
MDD S30 EC.fif,P4-T4,Gamma,0.016924747010731517
MDD S30 EC.fif,P4-T6,Delta,0.38061560140610784
MDD S30 EC.fif,P4-T6,Theta,0.4033489180144242
MDD S30 EC.fif,P4-T6,Alpha,0.4494706182424306
MDD S30 EC.fif,P4-T6,Beta,0.5299291802736148
MDD S30 EC.fif,P4-T6,Gamma,0.5581401074551414
MDD S30 EC.fif,P4-Cz,Delta,0.19762494285739243
MDD S30 EC.fif,P4-Cz,Theta,0.03469423022216287
MDD S30 EC.fif,P4-Cz,Alpha,0.09124051516073661
MDD S30 EC.fif,P4-Cz,Beta,0.021901745798732428
MDD S30 EC.fif,P4-Cz,Gamma,0.09796836039105555
MDD S30 EC.fif,P4-Pz,Delta,0.706732443524191
MDD S30 EC.fif,P4-Pz,Theta,0.6182017266819637
MDD S30 EC.fif,P4-Pz,Alpha,0.6278202304900878
MDD S30 EC.fif,P4-Pz,Beta,0.4760582671481485
MDD S30 EC.fif,P4-Pz,Gamma,0.34982766226203804
MDD S30 EC.fif,O2-F8,Delta,0.2394611966974231
MDD S30 EC.fif,O2-F8,Theta,0.22328789238865504
MDD S30 EC.fif,O2-F8,Alpha,0.4012214224903996
MDD S30 EC.fif,O2-F8,Beta,0.042928693285313305
MDD S30 EC.fif,O2-F8,Gamma,0.050242688131178846
MDD S30 EC.fif,O2-T4,Delta,0.041158855820534586
MDD S30 EC.fif,O2-T4,Theta,0.02104710236038443
MDD S30 EC.fif,O2-T4,Alpha,0.04488365781293471
MDD S30 EC.fif,O2-T4,Beta,0.014503157601294548
MDD S30 EC.fif,O2-T4,Gamma,0.06463581423894035
MDD S30 EC.fif,O2-T6,Delta,0.5064923762644861
MDD S30 EC.fif,O2-T6,Theta,0.5737859902116392
MDD S30 EC.fif,O2-T6,Alpha,0.5850321510356999
MDD S30 EC.fif,O2-T6,Beta,0.4686296732543562
MDD S30 EC.fif,O2-T6,Gamma,0.4233845282489202
MDD S30 EC.fif,O2-Cz,Delta,0.030238817973582206
MDD S30 EC.fif,O2-Cz,Theta,0.24359784260071868
MDD S30 EC.fif,O2-Cz,Alpha,0.3417797955919455
MDD S30 EC.fif,O2-Cz,Beta,0.0657729206660905
MDD S30 EC.fif,O2-Cz,Gamma,0.09071613325876775
MDD S30 EC.fif,O2-Pz,Delta,0.2686329603924758
MDD S30 EC.fif,O2-Pz,Theta,0.17837418978867195
MDD S30 EC.fif,O2-Pz,Alpha,0.21384671828453802
MDD S30 EC.fif,O2-Pz,Beta,0.23426490115585463
MDD S30 EC.fif,O2-Pz,Gamma,0.17052320124373715
MDD S30 EC.fif,F8-T4,Delta,0.48045297968709194
MDD S30 EC.fif,F8-T4,Theta,0.4057652954590141
MDD S30 EC.fif,F8-T4,Alpha,0.23901422683420634
MDD S30 EC.fif,F8-T4,Beta,0.011861847249982297
MDD S30 EC.fif,F8-T4,Gamma,0.004109423085282528
MDD S30 EC.fif,F8-T6,Delta,0.024624706441071228
MDD S30 EC.fif,F8-T6,Theta,0.04638289359558128
MDD S30 EC.fif,F8-T6,Alpha,0.1847281964148735
MDD S30 EC.fif,F8-T6,Beta,0.019278887189878847
MDD S30 EC.fif,F8-T6,Gamma,0.05360654088913235
MDD S30 EC.fif,F8-Cz,Delta,0.1722530277872875
MDD S30 EC.fif,F8-Cz,Theta,0.032920316218685866
MDD S30 EC.fif,F8-Cz,Alpha,0.12908828743845838
MDD S30 EC.fif,F8-Cz,Beta,0.12621109810634812
MDD S30 EC.fif,F8-Cz,Gamma,0.18856704119831724
MDD S30 EC.fif,F8-Pz,Delta,0.5050357540298347
MDD S30 EC.fif,F8-Pz,Theta,0.39356007768055523
MDD S30 EC.fif,F8-Pz,Alpha,0.5409005931290776
MDD S30 EC.fif,F8-Pz,Beta,0.1145836669898552
MDD S30 EC.fif,F8-Pz,Gamma,0.08307583999643853
MDD S30 EC.fif,T4-T6,Delta,0.1701062067863897
MDD S30 EC.fif,T4-T6,Theta,0.26571370528976973
MDD S30 EC.fif,T4-T6,Alpha,0.23933137009300587
MDD S30 EC.fif,T4-T6,Beta,0.03659825558985869
MDD S30 EC.fif,T4-T6,Gamma,0.08633682104823504
MDD S30 EC.fif,T4-Cz,Delta,0.1393560167849844
MDD S30 EC.fif,T4-Cz,Theta,0.11861590910931424
MDD S30 EC.fif,T4-Cz,Alpha,0.09088061429246438
MDD S30 EC.fif,T4-Cz,Beta,0.029165958503571853
MDD S30 EC.fif,T4-Cz,Gamma,0.023185210993253446
MDD S30 EC.fif,T4-Pz,Delta,0.22243805510761988
MDD S30 EC.fif,T4-Pz,Theta,0.15063684588405837
MDD S30 EC.fif,T4-Pz,Alpha,0.18560373516698722
MDD S30 EC.fif,T4-Pz,Beta,0.03831946109967632
MDD S30 EC.fif,T4-Pz,Gamma,0.036243394701292425
MDD S30 EC.fif,T6-Cz,Delta,0.05320370794370832
MDD S30 EC.fif,T6-Cz,Theta,0.25206305664349643
MDD S30 EC.fif,T6-Cz,Alpha,0.32949583365020624
MDD S30 EC.fif,T6-Cz,Beta,0.048798934635582845
MDD S30 EC.fif,T6-Cz,Gamma,0.04722765440575771
MDD S30 EC.fif,T6-Pz,Delta,0.055397743769558465
MDD S30 EC.fif,T6-Pz,Theta,0.03784419531447467
MDD S30 EC.fif,T6-Pz,Alpha,0.06672281841210144
MDD S30 EC.fif,T6-Pz,Beta,0.10766016467744188
MDD S30 EC.fif,T6-Pz,Gamma,0.18498926770150365
MDD S30 EC.fif,Cz-Pz,Delta,0.3478412876086103
MDD S30 EC.fif,Cz-Pz,Theta,0.15829792137295745
MDD S30 EC.fif,Cz-Pz,Alpha,0.16805659174546803
MDD S30 EC.fif,Cz-Pz,Beta,0.09194759484727996
MDD S30 EC.fif,Cz-Pz,Gamma,0.0715700523828952
H S26 EC.fif,Fp1-F3,Delta,0.1467834978889833
H S26 EC.fif,Fp1-F3,Theta,0.47905360270573943
H S26 EC.fif,Fp1-F3,Alpha,0.5528037524129421
H S26 EC.fif,Fp1-F3,Beta,0.15504580186751185
H S26 EC.fif,Fp1-F3,Gamma,0.1602719181576158
H S26 EC.fif,Fp1-C3,Delta,0.012245474552607374
H S26 EC.fif,Fp1-C3,Theta,0.2982357988330863
H S26 EC.fif,Fp1-C3,Alpha,0.18319352676388606
H S26 EC.fif,Fp1-C3,Beta,0.045222575634180216
H S26 EC.fif,Fp1-C3,Gamma,0.16463854834876324
H S26 EC.fif,Fp1-P3,Delta,0.3280888137123104
H S26 EC.fif,Fp1-P3,Theta,0.49546070740576414
H S26 EC.fif,Fp1-P3,Alpha,0.49987927289169165
H S26 EC.fif,Fp1-P3,Beta,0.22131671763328867
H S26 EC.fif,Fp1-P3,Gamma,0.29986558383031764
H S26 EC.fif,Fp1-O1,Delta,0.1877432006034239
H S26 EC.fif,Fp1-O1,Theta,0.43159161026384485
H S26 EC.fif,Fp1-O1,Alpha,0.27204079940434384
H S26 EC.fif,Fp1-O1,Beta,0.07287691144734339
H S26 EC.fif,Fp1-O1,Gamma,0.1933253857380321
H S26 EC.fif,Fp1-F7,Delta,0.309423784209914
H S26 EC.fif,Fp1-F7,Theta,0.5571986228706024
H S26 EC.fif,Fp1-F7,Alpha,0.6162069839407495
H S26 EC.fif,Fp1-F7,Beta,0.24578551628102022
H S26 EC.fif,Fp1-F7,Gamma,0.1903834772700412
H S26 EC.fif,Fp1-T3,Delta,0.0900568464454415
H S26 EC.fif,Fp1-T3,Theta,0.3577486388141771
H S26 EC.fif,Fp1-T3,Alpha,0.2040674714930791
H S26 EC.fif,Fp1-T3,Beta,0.02595549939050224
H S26 EC.fif,Fp1-T3,Gamma,0.1055517158948653
H S26 EC.fif,Fp1-T5,Delta,0.13777524282915846
H S26 EC.fif,Fp1-T5,Theta,0.33647223635817797
H S26 EC.fif,Fp1-T5,Alpha,0.27753734042310796
H S26 EC.fif,Fp1-T5,Beta,0.1237158548617604
H S26 EC.fif,Fp1-T5,Gamma,0.22387960246976524
H S26 EC.fif,Fp1-Fz,Delta,0.09390702338682448
H S26 EC.fif,Fp1-Fz,Theta,0.463136781394752
H S26 EC.fif,Fp1-Fz,Alpha,0.5104115098400591
H S26 EC.fif,Fp1-Fz,Beta,0.27803110552388666
H S26 EC.fif,Fp1-Fz,Gamma,0.29735629286865695
H S26 EC.fif,Fp1-Fp2,Delta,0.21923736673305222
H S26 EC.fif,Fp1-Fp2,Theta,0.5359536738912306
H S26 EC.fif,Fp1-Fp2,Alpha,0.3142610266419729
H S26 EC.fif,Fp1-Fp2,Beta,0.12381454186950629
